SpecCode,Species,Habitat,DNW,SST,SSTrange,Productivity,GBIF,Range,TP,Length,Richness,Anthozoa,Cnidaria_other,Polychaeta,Clitellata,Annelida_other,Polyplacophora,Bivalvia,Gastropoda,Cephalopoda,Mollusca_other,Brachiopoda,Ostracoda,Maxillopoda,Malacostraca,Insecta,Arthropoda_other,Ophiuroidea,Echinoidea,Holothuroidea,Echinodermata_other,Actinopterygii,Chondrichthyes,Amphibia,Reptilia,Aves,Mammalia,Chordata_other,Animalia_other,Plantae
5113,Dascyllus reticulatus,reef-associated,-0.70,0.72,-0.78,-0.81,1.26,0.44,-0.55,-1.27,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5116,Cyclothone acclinidens,bathypelagic,-0.27,0.07,-0.15,-1.10,1.25,2.69,0.17,-2.18,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5121,Cheilopogon suttoni,reef-associated,-0.49,0.72,-0.73,-0.43,-1.40,0.76,0.84,-0.07,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
5122,Cypselurus poecilopterus,pelagic-neritic,-1.13,0.69,-0.64,-0.53,-0.46,0.67,-0.09,-0.17,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5123,Exocoetus monocirrhus,pelagic-oceanic,-0.06,0.63,-0.69,-1.11,0.27,2.20,-0.64,-0.47,-0.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5124,Prognichthys sealei,pelagic-oceanic,-0.70,0.61,-0.66,-1.10,-0.66,2.30,-0.64,-0.52,-0.58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,Coryphaenoides armatus,bathypelagic,1.45,-0.27,-0.04,-1.08,0.09,2.68,0.29,1.15,-1.15,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
5132,Torpedo marmorata,reef-associated,0.81,-0.25,0.82,0.57,0.75,0.11,0.59,1.13,-0.35,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5135,Lycodichthys dearborni,bathydemersal,-0.70,-3.36,-2.30,-0.86,-1.10,-1.22,-0.45,-0.33,-3.14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5136,Chaetodon miliaris,reef-associated,0.37,0.34,-0.02,-1.36,0.27,-1.14,-0.09,-0.90,0.71,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5146,Liza richardsonii,demersal,0.81,-0.59,-0.02,4.26,0.39,-1.35,-1.84,0.23,-0.80,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5155,Stomias atriventer,bathypelagic,-0.49,0.00,0.53,-0.40,0.72,0.58,0.90,-0.25,-0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5159,Cypselurus opisthopus,pelagic-neritic,-0.49,0.84,-1.07,-0.24,-1.02,0.01,0.85,-0.58,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
5195,Pterois volitans,reef-associated,-0.27,0.67,-0.60,-0.56,1.29,0.63,-0.02,0.17,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5196,Cyclichthys orbicularis,reef-associated,0.16,0.66,-0.47,0.02,0.40,0.68,0.30,-0.07,0.89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5228,Atherinomorus endrachtensis,reef-associated,-1.13,0.80,-0.90,-0.30,0.04,0.60,-0.09,-1.27,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5281,Gramma loreto,reef-associated,-0.27,0.64,-0.71,-0.56,0.46,-0.12,-0.25,-1.39,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
5297,Odontostomias micropogon,bathypelagic,-0.70,0.40,0.15,0.69,-0.79,0.13,1.80,-0.08,-0.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5348,Epinephelus fasciatus,reef-associated,0.59,0.68,-0.60,-0.45,1.17,0.80,0.68,0.22,0.91,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
5349,Epinephelus cyanopodus,reef-associated,0.37,0.67,-0.51,-0.46,-0.43,0.53,0.89,1.33,1.00,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5350,Epinephelus maculatus,reef-associated,0.37,0.72,-0.66,-0.54,0.18,0.45,1.16,0.63,1.01,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5354,Variola louti,reef-associated,-0.27,0.67,-0.61,-0.59,0.46,0.82,0.94,0.95,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5355,Alosa fallax,pelagic-neritic,2.10,-1.35,1.83,1.23,2.23,-0.03,0.23,0.62,-1.10,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1
5367,Epinephelus areolatus,reef-associated,0.59,0.72,-0.63,-0.08,0.78,0.73,0.77,0.38,0.90,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5368,Rhabdosargus sarba,reef-associated,1.45,0.60,-0.30,0.16,0.95,0.64,-0.35,0.91,0.89,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
5371,Nannobrachium ritteri,bathypelagic,-0.27,-1.29,0.87,-0.45,1.08,0.15,-0.14,-0.98,-1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
5374,Stegostoma fasciatum,reef-associated,-0.06,0.71,-0.54,0.02,-0.03,0.31,0.41,2.39,1.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5383,Sparodon durbanensis,demersal,1.67,-0.24,-0.15,1.76,0.03,-1.57,-0.54,1.31,-0.16,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
5389,Echidna polyzona,reef-associated,-0.27,0.72,-0.73,-0.55,0.00,0.59,0.17,0.81,1.04,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5393,Gymnothorax margaritophorus,reef-associated,-0.27,0.72,-0.78,-0.80,0.29,0.48,0.13,0.78,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5394,Gymnothorax meleagris,reef-associated,-0.49,0.69,-0.67,-0.46,0.21,0.79,0.90,1.31,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5396,Gymnothorax rueppelliae,reef-associated,-0.49,0.71,-0.73,-0.63,0.07,0.60,0.96,0.91,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5400,Urogymnus asperrimus,reef-associated,-0.27,0.78,-0.83,-0.31,-1.08,0.66,0.05,1.52,0.97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
5402,Antennatus coccineus,reef-associated,-0.70,0.68,-0.66,-0.57,0.29,0.73,1.28,-0.90,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5406,Sargocentron cornutum,reef-associated,-0.92,0.80,-0.90,-0.37,-0.21,0.47,0.17,-0.17,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,Myripristis murdjan,reef-associated,1.45,0.72,-0.73,-0.53,0.77,0.77,-0.61,0.62,0.99,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5423,Sphoeroides greeleyi,reef-associated,-1.13,0.55,-0.22,0.06,-0.56,0.02,0.08,-0.58,0.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5425,Arothron hispidus,reef-associated,1.67,0.68,-0.57,-0.29,0.88,0.89,-0.61,0.44,0.90,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
5441,Hydrolagus affinis,bathydemersal,-0.49,-1.45,1.71,-0.11,-0.72,-0.62,0.94,1.39,-1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
5444,Fistularia commersonii,reef-associated,-0.06,0.62,-0.43,-0.34,1.01,0.84,1.42,1.60,0.88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5447,Centropyge vrolikii,reef-associated,-0.49,0.77,-0.86,-0.69,0.75,0.38,-1.19,-0.98,1.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5448,Amphiprion clarkii,reef-associated,0.37,0.74,-0.76,-0.51,0.81,0.58,-1.39,-0.76,1.06,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
5454,Centropyge bicolor,reef-associated,-0.06,0.74,-0.80,-0.42,0.56,0.73,-0.83,-0.76,1.03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
5456,Cynoglossus cynoglossus,demersal,-1.13,0.82,-0.91,0.84,-1.01,0.46,0.08,-0.47,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5457,Centropyge flavissima,reef-associated,-0.49,0.66,-0.69,-1.19,0.74,0.03,-1.21,-0.83,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5458,Centropyge bispinosa,reef-associated,-0.49,0.69,-0.68,-0.73,0.78,0.50,-1.21,-1.16,1.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5465,Liza falcipinnis,demersal,1.24,0.57,-0.10,2.75,0.53,-0.90,-0.93,0.24,-0.34,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
5472,Chaetodon oxycephalus,reef-associated,-0.70,0.78,-0.88,-0.53,-1.01,0.42,0.05,-0.25,1.10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5474,Antennarius striatus,reef-associated,-0.49,0.53,-0.20,0.15,1.17,0.78,1.28,-0.25,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5482,Cheilodipterus quinquelineatus,reef-associated,1.02,0.73,-0.78,-0.61,1.09,0.66,0.08,-0.90,1.04,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
5483,Chelmon rostratus,reef-associated,-1.13,0.74,-0.76,-0.30,0.91,0.76,0.08,-0.47,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5484,Cirrhilabrus temminckii,reef-associated,-1.13,0.64,-0.45,-0.44,-0.13,0.46,-0.09,-1.17,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5485,Coris variegata,reef-associated,-1.13,0.75,0.57,1.19,-0.84,-0.95,0.08,-0.47,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5486,Chrysiptera rollandi,reef-associated,-0.92,0.77,-0.88,-0.68,1.22,0.47,-1.27,-1.45,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5487,Hemiglyphidodon plagiometopon,reef-associated,-1.13,0.79,-0.85,-0.39,0.26,0.50,-2.49,-0.58,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5497,Bodianus anthioides,reef-associated,-0.06,0.69,-0.69,-0.75,-0.58,0.60,-0.02,-0.29,0.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
5498,Bodianus axillaris,reef-associated,0.16,0.69,-0.69,-0.58,0.47,0.73,-0.06,-0.47,0.95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
5499,Bodianus bimaculatus,reef-associated,0.16,0.77,-0.86,-0.61,-0.69,0.29,0.11,-1.16,1.10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
5501,Bodianus mesothorax,reef-associated,-0.27,0.77,-0.82,-0.46,0.25,0.42,-0.40,-0.25,1.12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5502,Choerodon anchorago,reef-associated,1.02,0.79,-0.91,-0.40,0.10,0.58,-0.23,0.44,1.05,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
5503,Rhynchobatus djiddensis,reef-associated,0.16,0.63,-0.15,0.80,-0.11,-0.01,0.65,2.26,0.52,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5508,Gymnura natalensis,demersal,-0.27,-0.23,0.16,2.19,-0.57,-1.45,0.75,2.04,-0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
5509,Rhinobatos annulatus,demersal,0.16,-0.20,0.09,1.94,0.47,-1.34,-0.18,1.47,-0.08,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
5512,Elops machnata,pelagic-neritic,-0.06,0.66,-0.48,-0.11,-0.57,0.92,1.01,1.30,0.82,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5518,Pomadasys olivaceus,reef-associated,-0.70,0.47,-0.37,1.44,-0.22,-0.57,-1.39,0.54,0.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5521,Neoscorpis lithophilus,demersal,-0.92,-0.11,-0.19,1.60,-0.87,-1.67,-1.21,0.44,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5527,Boopsoidea inornata,reef-associated,0.16,-0.27,-0.13,2.02,1.06,-1.69,-0.30,0.22,-0.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
5528,Chrysoblephus anglicus,reef-associated,-0.49,0.09,-0.24,1.07,2.86,-1.87,-0.06,1.13,0.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5530,Chrysoblephus puniceus,demersal,-0.70,0.00,-0.07,1.22,3.28,-1.21,0.08,0.97,0.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5531,Cymatoceps nasutus,demersal,-0.06,-0.16,-0.17,1.74,2.12,-1.67,0.18,1.54,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
5536,Spondyliosoma emarginatum,demersal,-0.92,0.11,-0.24,1.23,2.44,-1.10,-1.19,0.34,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5537,Bolbometopon muricatum,reef-associated,-0.92,0.72,-0.76,-0.52,-0.23,0.83,-1.34,1.39,0.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5538,Cetoscarus bicolor,reef-associated,-1.13,0.62,0.37,-0.09,0.39,-1.24,-2.49,1.03,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5539,Hipposcarus longiceps,reef-associated,-0.92,0.72,-0.75,-0.79,0.73,0.44,-1.24,0.62,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5540,Scarus altipinnis,reef-associated,-1.13,0.58,-0.63,-1.17,1.03,-0.14,-2.49,0.62,0.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5542,Chlorurus bowersi,reef-associated,-0.92,0.79,-0.90,-0.32,-1.05,0.25,-1.22,0.22,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5543,Scarus chameleon,reef-associated,-1.13,0.69,-0.68,-0.77,1.23,0.44,-2.49,-0.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5545,Scarus forsteni,reef-associated,-1.13,0.72,-0.76,-0.79,0.53,0.45,-2.49,0.54,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5546,Scarus frenatus,reef-associated,-1.13,0.69,-0.69,-0.65,1.31,0.66,-2.49,0.38,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5547,Chlorurus frontalis,reef-associated,-1.13,0.69,-0.79,-1.18,-0.98,0.11,-2.49,0.44,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5548,Scarus ghobban,reef-associated,-1.13,0.68,-0.60,-0.36,1.29,0.87,-2.49,1.03,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5550,Scarus niger,reef-associated,-1.13,0.71,-0.71,-0.53,1.47,0.72,-2.49,0.22,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5553,Scarus psittacus,reef-associated,-1.13,0.66,-0.60,-0.54,1.30,0.59,-2.49,-0.07,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5554,Scarus quoyi,reef-associated,-1.13,0.78,-0.87,-0.43,-1.09,0.68,-2.49,0.22,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5555,Scarus rubroviolaceus,reef-associated,-1.13,0.68,-0.62,-0.54,1.05,0.70,-2.49,0.78,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5557,Chaetodon auriga,reef-associated,1.88,0.64,-0.58,-0.57,1.45,0.69,-0.55,-0.33,0.96,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1
5558,Chaetodon baronessa,reef-associated,-0.92,0.75,-0.80,-0.62,1.11,0.48,-0.19,-0.69,1.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,Chaetodon bennetti,reef-associated,-0.49,0.73,-0.79,-0.72,-0.08,0.59,-0.67,-0.47,1.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5560,Chaetodon burgessi,reef-associated,-1.13,0.85,-1.29,-1.09,-1.40,-1.35,0.08,-0.83,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5561,Chaetodon citrinellus,reef-associated,1.45,0.70,-0.75,-0.81,1.24,0.49,-0.81,-0.90,1.02,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
5562,Chaetodon ephippium,reef-associated,0.16,0.72,-0.77,-0.78,0.87,0.48,-0.76,-0.07,1.06,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5564,Chaetodon lineolatus,reef-associated,-0.27,0.69,-0.66,-0.62,0.88,0.74,-0.11,-0.07,0.93,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5565,Chaetodon lunula,reef-associated,2.10,0.68,-0.63,-0.57,0.89,0.74,-0.79,-0.47,0.94,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
5566,Chaetodon melannotus,reef-associated,0.16,0.70,-0.70,-0.59,1.21,0.68,0.03,-0.58,1.01,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5567,Chaetodon mertensii,reef-associated,-0.70,0.67,-0.67,-0.92,0.23,0.42,-0.86,-0.94,0.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5568,Chaetodon meyeri,reef-associated,-1.13,0.76,-0.84,-0.55,0.20,0.45,-0.19,-0.47,1.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,Chaetodon ocellicaudus,reef-associated,-0.92,0.82,-0.97,-0.35,-1.02,0.23,-0.19,-0.76,1.10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,Chaetodon octofasciatus,reef-associated,-0.92,0.81,-0.91,-0.01,0.12,0.55,-1.39,-0.98,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5571,Chaetodon punctatofasciatus,reef-associated,0.16,0.79,-0.90,-0.71,0.26,0.27,-0.91,-0.98,1.11,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
5573,Chaetodon rafflesii,reef-associated,0.16,0.77,-0.88,-0.59,0.38,0.58,-0.09,-0.58,1.07,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5575,Chaetodon semeion,reef-associated,-0.92,0.73,-0.79,-0.74,-0.48,0.59,-1.24,-0.21,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5576,Chaetodon speculum,reef-associated,-0.70,0.72,-0.70,-0.52,0.50,0.52,-0.19,-0.58,1.10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5577,Chaetodon tinkeri,reef-associated,-0.92,0.59,-0.15,-0.98,-1.75,-0.63,-0.07,-0.76,0.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5578,Chaetodon trifascialis,reef-associated,-0.92,0.70,-0.71,-0.61,1.23,0.62,-0.19,-0.58,1.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,Chaetodon ulietensis,reef-associated,-0.49,0.70,-0.75,-0.80,0.67,0.55,-1.27,-0.76,1.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5581,Chaetodon unimaculatus,reef-associated,1.45,0.69,-0.69,-0.90,0.80,0.41,-0.42,-0.47,1.04,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5582,Chaetodon vagabundus,reef-associated,1.88,0.70,-0.69,-0.55,1.24,0.68,-0.95,-0.33,1.04,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1
5583,Coradion chrysozonus,reef-associated,-0.92,0.75,-0.67,-0.48,0.59,0.37,-1.10,-0.76,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5584,Forcipiger flavissimus,reef-associated,1.24,0.67,-0.63,-0.71,1.10,0.66,-0.13,-0.38,0.94,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
5586,Hemitaurichthys polylepis,reef-associated,0.59,0.72,-0.76,-0.76,0.17,0.46,-0.09,-0.58,1.06,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5587,Hemitaurichthys thompsoni,reef-associated,0.37,0.61,-0.73,-1.26,-1.36,0.08,-0.09,-0.58,0.77,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
5588,Heniochus acuminatus,reef-associated,-0.49,0.67,-0.54,-0.30,0.79,0.83,-0.01,-0.25,0.87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5589,Heniochus chrysostomus,reef-associated,-0.06,0.73,-0.78,-0.83,0.54,0.51,-0.19,-0.58,1.04,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5590,Heniochus monoceros,reef-associated,-1.13,0.71,-0.69,-0.37,-0.13,0.85,0.08,-0.29,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5591,Heniochus singularius,reef-associated,-0.92,0.75,-0.80,-0.58,-0.36,0.81,0.17,-0.07,0.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
